Obs,ID,species,treatment,HHMMSS,FTime,EBal?,Photo,Cond,WUE,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
41,7_4,BELE,1,10:59:46,3490.999922,0,10.74616799,0.345099288,31.13935138,324.596792,3.487378714,1.053860071,24.79230118,6,1.420000017,1,2.840000033,22.65137672,24.79230118,20.81214523,400.4702148,385.9455872,17.72927666,21.82676697,61.39349747,75.58242035,499.5146179,2000.561157,1440.177368,95.60080719,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832524363,0.003487379,297.9423012,295.8013767,320.089778,1.6163098,3.140516612,32.85031481,11.02354784,23.72183895,2.945295147,0.307708455,2.08665654,0.858638607,0.195360531,31.03171532,0.84104289,69.23793303,380.8373736,0.019537013
42,7_4,BELE,1,10:59:47,3491.999922,0,10.66401915,0.345067833,30.90412415,325.0792047,3.485521264,1.05338828,24.78920555,6,1.420000017,1,2.840000033,22.65146065,24.78920555,20.81211472,400.4397278,386.0140686,17.73023796,21.82563019,61.39651489,75.57809448,499.5049133,2000.59729,1445.200684,95.60080719,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832508189,0.003485521,297.9392056,295.8014606,320.0955593,1.617725184,3.139936143,32.84424301,11.01861282,23.7203331,2.945028177,0.307683446,2.086547863,0.858480313,0.195344402,31.07783437,0.842143412,69.24583049,380.9449046,0.019384401
43,7_4,BELE,1,10:59:48,3492.999922,0,10.60684609,0.344835969,30.7591059,325.3536071,3.483598261,1.053438385,24.78959084,6,1.420000017,1,2.840000033,22.64901352,24.78959084,20.81111908,400.3884583,386.0318298,17.73258591,21.82584953,61.41379929,75.59012604,499.4888306,2000.681274,1449.96167,95.6008606,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832481384,0.003483598,297.9395908,295.7990135,320.1089968,1.618481127,3.140008384,32.84498031,11.01913078,23.71930218,2.944845418,0.307499087,2.086569999,0.85827542,0.195225504,31.10408484,0.842815493,69.24282106,380.9898432,0.019277363
44,7_4,BELE,1,10:59:49,3493.999922,0,10.53003311,0.344945067,30.52669575,325.7814208,3.483912894,1.053233185,24.78872681,6,1.420000017,1,2.840000033,22.64712143,24.78872681,20.80964279,400.317749,386.0534973,17.73284721,21.82637978,61.42153549,75.60036469,499.5008545,2000.727661,1453.467041,95.60051727,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832501424,0.003483913,297.9387268,295.7971214,320.1164186,1.61828161,3.139846381,32.84340369,11.01702391,23.71792412,2.944601135,0.307585836,2.086613197,0.857987939,0.19528145,31.14487234,0.843876362,69.24829562,381.0480239,0.01913635
45,7_4,BELE,1,10:59:50,3495.499922,0,10.343622,0.345078291,29.97471087,326.7886598,3.482034884,1.052307906,24.7831974,6,1.420000017,1,2.840000033,22.64526367,24.7831974,20.80908012,400.1309204,386.0913086,17.73392105,21.82524872,61.43208694,75.6048584,499.5012207,2000.731079,1453.542725,95.60037231,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832502035,0.003482035,297.9331974,295.7952637,320.1169655,1.619722071,3.138809809,32.83261072,11.007362,23.71423054,2.943946478,0.307691761,2.086501903,0.857444575,0.195349764,31.24111755,0.846402529,69.2666387,381.1744461,0.018796326
46,7_7,CADE,open,11:06:06,3869.499996,0,8.668701422,0.38022591,22.79881827,340.8337174,3.545796382,0.983227094,24.55124092,6,1.420000017,1,2.840000033,22.50559807,24.55124092,20.68651581,399.6137085,387.5505371,17.933424,22.09839821,62.64492798,77.19399261,499.5142517,1998.828125,1759.300781,95.58916473,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832523753,0.003545796,297.7012409,295.6555981,319.8124929,1.597094803,3.095594521,32.38436625,10.28596804,23.52841949,2.911176772,0.335331004,2.112367427,0.798809346,0.213200569,32.58001036,0.879456186,71.2037005,383.4298516,0.016097954
47,7_7,CADE,open,11:06:07,3869.499996,0,8.668701422,0.38022591,22.79881827,340.8337174,3.545796382,0.983227094,24.55124092,6,1.420000017,1,2.840000033,22.50559807,24.55124092,20.68651581,399.6137085,387.5505371,17.933424,22.09839821,62.64492798,77.19399261,499.5142517,1998.828125,1759.300781,95.58916473,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832523753,0.003545796,297.7012409,295.6555981,319.8124929,1.597094803,3.095594521,32.38436625,10.28596804,23.52841949,2.911176772,0.335331004,2.112367427,0.798809346,0.213200569,32.58001036,0.879456186,71.2037005,383.4298516,0.016097954
48,7_7,CADE,open,11:06:08,3870.499996,0,8.681570444,0.378746761,22.92183416,340.598382,3.54229993,0.985629462,24.56328011,6,1.420000017,1,2.840000033,22.50510406,24.56328011,20.68544388,399.608429,387.5313416,17.93567085,22.09660339,62.65463638,77.19000244,499.5073242,1998.883545,1754.140137,95.58913422,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832512207,0.0035423,297.7132801,295.6551041,319.82136,1.597304858,3.097824649,32.40770695,10.31110356,23.53419209,2.912190007,0.334180003,2.112195188,0.799994819,0.212456182,32.55750445,0.87889248,71.14054671,383.4045387,0.016108616
49,7_7,CADE,open,11:06:09,3871.999996,0,8.841794611,0.38004272,23.26526505,340.0066105,3.542948389,0.982856737,24.55014038,6,1.420000017,1,2.840000033,22.5040226,24.55014038,20.68198967,399.8140564,387.5440674,17.93839836,22.10010719,62.66839981,77.20746613,499.5037842,1998.960693,1744.901611,95.58930969,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832506307,0.003542948,297.7001404,295.6540226,319.8337038,1.598709554,3.095390727,32.38218518,10.28207798,23.52708149,2.910941963,0.335188511,2.112533991,0.798407972,0.21310841,32.50099719,0.877336641,71.21102144,383.3411017,0.016424882
50,7_7,CADE,open,11:06:10,3872.999996,0,8.949739853,0.379727126,23.56887154,339.5194232,3.544616552,0.984035421,24.55675697,6,1.420000017,1,2.840000033,22.50371361,24.55675697,20.68196106,399.9989624,387.5984802,17.93694878,22.10055542,62.66462708,77.21063232,499.5109558,1999.023438,1742.741699,95.58948517,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83251826,0.003544617,297.706757,295.6537136,319.8437429,1.597078524,3.096616135,32.39494522,10.2943898,23.53023529,2.911495457,0.334942993,2.112580715,0.798914742,0.21294962,32.45448687,0.875956539,71.18488287,383.3442025,0.016619168
51,8_8,BELE,0,11:12:18,4240.999987,0,15.06562276,0.335019879,44.96933974,294.2687238,3.622842554,1.123520808,25.27928543,6,1.420000017,1,2.840000033,22.86930466,25.27928543,21.038311,399.6574097,379.9086914,17.80914116,22.06458282,60.86325073,75.40634155,499.5353699,2001.148804,1626.44812,95.60514069,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83255895,0.003622843,298.4292854,296.0193047,320.1838014,1.512899367,3.233008353,33.81626061,11.75167778,24.07429504,3.008366857,0.299669449,2.109487545,0.898879311,0.190178051,28.13360274,0.774577499,68.02185251,372.7472159,0.027492937
52,8_8,BELE,0,11:12:18,4241.499987,0,15.082932,0.334948033,45.03066301,294.1560109,3.619479159,1.122708144,25.27248764,6,1.420000017,1,2.840000033,22.8694458,25.27248764,21.03819847,399.6641235,379.8965454,17.80788994,22.05932999,60.8586731,75.38802338,499.5440369,2001.197144,1622.377319,95.60548401,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832573395,0.003619479,298.4224876,296.0194458,320.1915358,1.515588627,3.231701064,33.80246539,11.7431354,24.07096672,3.007765777,0.299611964,2.10899292,0.898772856,0.190141007,28.12292779,0.774305569,68.03164628,372.7268419,0.027529992
53,8_8,BELE,0,11:12:19,4241.999987,0,15.08816541,0.33519761,45.01274758,294.1849017,3.618906508,1.121787351,25.26753616,6,1.420000017,1,2.840000033,22.8705883,25.26753616,21.0382309,399.6676636,379.8941956,17.80829048,22.05903244,60.85574722,75.38168335,499.5471802,2001.238281,1618.528564,95.60536194,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832578634,0.003618907,298.4175362,296.0205883,320.1981178,1.516749616,3.230749132,33.79255165,11.73351921,24.06906223,3.007421882,0.299811643,2.10896178,0.898460102,0.190269681,28.12565401,0.774386409,68.05113281,372.7220043,0.02754779
54,8_8,BELE,0,11:12:20,4242.499987,0,15.08709474,0.335344647,44.98981831,294.2225619,3.619102778,1.121411172,25.26616096,6,1.420000017,1,2.840000033,22.87038994,25.26616096,21.03800011,399.6651611,379.8927917,17.80917358,22.0601635,60.85960388,75.38658905,499.5445557,2001.2771,1615.458008,95.60552979,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832574259,0.003619103,298.416161,296.0203899,320.2043288,1.516878317,3.23048479,33.78972741,11.72956391,24.06827545,3.007279823,0.299929269,2.109073618,0.898206204,0.190345481,28.1293039,0.774488404,68.06073997,372.7211095,0.02754979
55,8_8,BELE,0,11:12:21,4243.999987,0,15.10645469,0.337346866,44.78018388,294.5183463,3.628097964,1.118238051,25.2552166,6,1.420000017,1,2.840000033,22.87024498,25.2552166,21.03602028,399.6460571,379.8461609,17.8097477,22.07133484,60.86216354,75.42550659,499.5351563,2001.431396,1610.838013,95.60562134,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832558594,0.003628098,298.4052166,296.020245,320.2290163,1.514078639,3.228381732,33.76769783,11.69636299,24.06273079,3.006278857,0.301529905,2.110143681,0.896135176,0.191377044,28.15760949,0.775362177,68.15062803,372.6652758,0.027625712
56,7_1,CADE,edge,11:19:11,4654.999978,0,6.495781153,0.109218355,59.47517844,285.156387,1.552702282,1.374303347,25.15593529,6,1.420000017,1,2.840000033,22.74761963,25.15593529,20.89541245,399.9309387,391.3981628,17.36343575,19.19275475,59.78354645,66.08202362,499.4978943,1998.598022,825.8979492,95.61186981,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83249649,0.001552702,298.3059353,295.8976196,319.7756764,2.546596856,3.209358515,33.5665281,14.37377336,23.95177746,2.98630984,0.105173674,1.835055168,1.151254672,0.066085351,27.26433535,0.728558317,57.64680916,388.3103796,0.009643344
57,7_1,CADE,edge,11:19:12,4654.999978,0,6.495781153,0.109218355,59.47517844,285.156387,1.552702282,1.374303347,25.15593529,6,1.420000017,1,2.840000033,22.74761963,25.15593529,20.89541245,399.9309387,391.3981628,17.36343575,19.19275475,59.78354645,66.08202362,499.4978943,1998.598022,825.8979492,95.61186981,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83249649,0.001552702,298.3059353,295.8976196,319.7756764,2.546596856,3.209358515,33.5665281,14.37377336,23.95177746,2.98630984,0.105173674,1.835055168,1.151254672,0.066085351,27.26433535,0.728558317,57.64680916,388.3103796,0.009643344
58,7_1,CADE,edge,11:19:12,4655.499978,0,6.481156125,0.109407924,59.23845265,285.5645434,1.551891893,1.371315465,25.14008713,6,1.420000017,1,2.840000033,22.74696732,25.14008713,20.89504242,399.9228821,391.4079285,17.3639698,19.19235802,59.78769684,66.08320618,499.4915466,1998.568481,856.3288574,95.61177826,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832485911,0.001551892,298.2900871,295.8969673,319.7709499,2.548979366,3.206330944,33.534895,14.34253698,23.94352722,2.984829633,0.105349451,1.835015479,1.149814154,0.066196392,27.30333381,0.72958293,57.70239912,388.3270972,0.009630496
59,7_1,CADE,edge,11:19:13,4656.499978,0,6.484475813,0.109744178,59.08719653,285.8213495,1.55059201,1.36616994,25.11138344,6,1.420000017,1,2.840000033,22.74505615,25.11138344,20.89333534,399.9153748,391.3970337,17.36198044,19.1888504,59.78789139,66.07891846,499.4897156,1998.521362,856.2258301,95.61197662,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832482859,0.001550592,298.2613834,295.8950562,319.7634108,2.553128786,3.200853857,33.47754089,14.28869048,23.9282198,2.982084967,0.105661185,1.834683916,1.147401051,0.066393323,27.32794419,0.730259365,57.79513614,388.3146245,0.009651225
60,7_1,CADE,edge,11:19:14,4657.999978,0,6.444211243,0.110422699,58.35947954,286.9866477,1.553534414,1.36070942,25.08099365,6,1.420000017,1,2.840000033,22.7437191,25.08099365,20.89156532,399.8307495,391.3595581,17.35508156,19.18540382,59.76898956,66.07241821,499.4953918,1998.524536,587.3047485,95.61198425,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83249232,0.001553534,298.2309937,295.8937191,319.7639186,2.555540086,3.195063948,33.41698191,14.23157809,23.91235638,2.979242939,0.106290012,1.834354528,1.144888411,0.066790591,27.43936284,0.733306857,57.89872015,388.2962887,0.00960894
61,6_1,QURU,0,11:24:22,4966.499971,0,10.51847406,0.171103826,61.47421893,275.2811121,2.324517735,1.340289558,25.25925827,6,1.420000017,1,2.840000033,22.60548401,25.25925827,20.77061462,399.9882202,386.2748413,17.01904869,19.75610161,59.1037941,68.60903931,499.4995117,1999.577515,370.0862732,95.60938263,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832499186,0.002324518,298.4092583,295.755484,319.9323952,2.129819731,3.229158236,33.77449103,14.01838942,23.93237114,2.982829097,0.161380973,1.888868678,1.093960419,0.101693793,26.31945718,0.712656075,59.77608575,381.2748625,0.016490812
62,6_1,QURU,0,11:24:23,4966.499971,0,10.51847406,0.171103826,61.47421893,275.2811121,2.324517735,1.340289558,25.25925827,6,1.420000017,1,2.840000033,22.60548401,25.25925827,20.77061462,399.9882202,386.2748413,17.01904869,19.75610161,59.1037941,68.60903931,499.4995117,1999.577515,370.0862732,95.60938263,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832499186,0.002324518,298.4092583,295.755484,319.9323952,2.129819731,3.229158236,33.77449103,14.01838942,23.93237114,2.982829097,0.161380973,1.888868678,1.093960419,0.101693793,26.31945718,0.712656075,59.77608575,381.2748625,0.016490812
63,6_1,QURU,0,11:24:24,4966.999971,0,10.50349997,0.17081491,61.49053364,275.2581691,2.320927176,1.340359492,25.2581768,6,1.420000017,1,2.840000033,22.60462189,25.2581768,20.76999092,399.9646912,386.2709351,17.02032852,19.75317001,59.11141586,68.60253906,499.4980164,1999.632324,372.5432129,95.60951233,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832496694,0.002320927,298.4081768,295.7546219,319.9411647,2.131753141,3.228950444,33.77227187,14.01910186,23.93139935,2.982654888,0.161123935,1.888590952,1.094063936,0.101530489,26.31729932,0.712603885,59.76764443,381.2780742,0.016464872
64,6_1,QURU,0,11:24:24,4967.499971,0,10.49204435,0.170952333,61.3740928,275.4222538,2.320799297,1.33928099,25.25179672,6,1.420000017,1,2.840000033,22.60409927,25.25179672,20.76916695,399.9179077,386.2384949,17.01899719,19.75160599,59.10873795,68.59937286,499.5138245,1999.704102,375.9920349,95.6096344,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832523041,0.002320799,298.4017967,295.7540993,319.9526491,2.132729416,3.227724817,33.75940968,14.00780369,23.927948,2.982036253,0.161246201,1.888443827,1.093592425,0.101608168,26.33302099,0.713088564,59.78688568,381.2510795,0.016453374
65,6_1,QURU,0,11:24:25,4967.999971,0,10.50722244,0.171029306,61.43521649,275.3219246,2.320088901,1.338315067,25.24658394,6,1.420000017,1,2.840000033,22.60305023,25.24658394,20.76836586,399.9335938,386.2365723,17.01945114,19.7511673,59.11429214,68.60246277,499.5243225,1999.759521,380.9050598,95.60997772,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832540538,0.002320089,298.3965839,295.7530502,319.9615163,2.133746015,3.226723733,33.74881795,13.99765066,23.92481709,2.981475151,0.16131468,1.888408665,1.093066486,0.101651675,26.32352307,0.712832353,59.80467669,381.2419419,0.016482474
66,3_7,CADE,edge,11:32:06,5430.499961,0,9.038746536,0.337026539,26.81909431,334.5332355,3.185362977,0.985288557,23.35624886,6,1.420000017,1,2.840000033,21.65407753,23.35624886,20.104002,400.1611328,387.8208008,16.08516884,19.83525467,59.17477036,72.97074127,499.5374451,1998.813721,446.8394165,95.57776642,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832562408,0.003185363,296.5062489,294.8040775,319.8101882,1.826888795,2.881097895,30.14401783,10.30876316,22.50516319,2.736367988,0.301273961,1.895809338,0.84055865,0.191212084,31.97393944,0.862597454,68.64594687,383.5242136,0.016178204
67,3_7,CADE,edge,11:32:07,5431.499961,0,8.974255719,0.336766139,26.64833153,334.898564,3.179878534,0.984279791,23.34861755,6,1.420000017,1,2.840000033,21.65440369,23.34861755,20.10269928,400.1396179,387.8791809,16.08833313,19.83194351,59.18517685,72.95703888,499.541626,1999.174194,446.6097107,95.5776825,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832569377,0.003179879,296.4986176,294.8044037,319.8678639,1.831336421,2.879770992,30.13016132,10.2982178,22.50151062,2.735760829,0.301065862,1.8954912,0.840269629,0.191077964,32.00882862,0.863409485,68.66132316,383.6132495,0.016062643
68,3_7,CADE,edge,11:32:08,5431.999961,0,9.043688688,0.336584103,26.86903097,334.4765847,3.179400158,0.984606749,23.35047531,6,1.420000017,1,2.840000033,21.65491486,23.35047531,20.10188293,400.1853027,387.842041,16.08889961,19.83188438,59.18547058,72.95461273,499.5499878,1999.358887,447.5397034,95.57776642,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832583313,0.0031794,296.5004753,294.8049149,319.8974147,1.831735536,2.880093963,30.133514,10.30162962,22.50269508,2.735957707,0.300920367,1.895487213,0.840470494,0.190984194,31.96852489,0.862404147,68.65257931,383.5431045,0.016187817
69,3_7,CADE,edge,11:32:09,5432.999961,0,9.092554314,0.335619961,27.09181625,334.112128,3.17701751,0.986387023,23.35947609,6,1.420000017,1,2.840000033,21.65588188,23.35947609,20.09819984,400.2675171,387.8659363,16.08928299,19.82966614,59.18328094,72.9420166,499.5239563,1999.734497,447.1875305,95.57761383,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832539927,0.003177018,296.5094761,294.8058819,319.9575124,1.832565604,2.881659196,30.14993867,10.32027254,22.50767899,2.736786251,0.300149483,1.895272172,0.841514079,0.190487393,31.93363994,0.861411371,68.60319956,383.5437714,0.01626355
70,3_7,CADE,edge,11:32:10,5433.999961,0,9.211989332,0.334967697,27.50112747,333.3955332,3.174590469,0.987348445,23.3627739,6,1.420000017,1,2.840000033,21.6552372,23.3627739,20.09300995,400.4064941,387.8618774,16.08786201,19.82561874,59.18035889,72.92996979,499.4951477,1999.743774,450.8917847,95.57756805,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832491913,0.00317459,296.5127739,294.8052372,319.9589968,1.833290819,2.882232869,30.15595529,10.33033655,22.50900555,2.737006821,0.299627698,1.894884425,0.842122397,0.190151146,31.86513426,0.859572834,68.57236578,383.4829389,0.016472386
71,1_9,CADE,edge,11:36:26,5690.499955,0,9.568416718,0.292299227,32.73500521,323.9739642,3.05294635,1.073362983,23.56484604,6,1.420000017,1,2.840000033,21.69263649,23.56484604,20.10246277,400.3486023,387.4338684,15.70284081,19.29936409,57.62042999,70.81761169,499.4867859,1999.14209,631.7614136,95.55821228,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832477976,0.003052946,296.714846,294.8426365,319.8627272,1.871631204,2.917575713,30.53192021,11.23255612,22.62874126,2.756979702,0.265022511,1.844212731,0.912766972,0.167891235,30.95837284,0.836204552,65.79123576,382.8855014,0.016441415
72,1_9,CADE,edge,11:36:26,5690.499955,0,9.568416718,0.292299227,32.73500521,323.9739642,3.05294635,1.073362983,23.56484604,6,1.420000017,1,2.840000033,21.69263649,23.56484604,20.10246277,400.3486023,387.4338684,15.70284081,19.29936409,57.62042999,70.81761169,499.4867859,1999.14209,631.7614136,95.55821228,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832477976,0.003052946,296.714846,294.8426365,319.8627272,1.871631204,2.917575713,30.53192021,11.23255612,22.62874126,2.756979702,0.265022511,1.844212731,0.912766972,0.167891235,30.95837284,0.836204552,65.79123576,382.8855014,0.016441415
73,1_9,CADE,edge,11:36:27,5690.999955,0,9.542993704,0.292028762,32.67826648,324.0555729,3.051210733,1.07365921,23.56500053,6,1.420000017,1,2.840000033,21.69224167,23.56500053,20.10268402,400.2982483,387.4148254,15.7019558,19.29647446,57.6187973,70.80899048,499.4826965,1999.123779,647.9945679,95.55857849,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832471161,0.003051211,296.7150005,294.8422417,319.8597975,1.872399644,2.917602879,30.53208749,11.23561303,22.6286211,2.756959594,0.26480015,1.843943669,0.913015925,0.167748456,30.9662899,0.836456304,65.7792063,382.8785433,0.016395031
74,1_9,CADE,edge,11:36:28,5691.999955,0,9.432019348,0.291794678,32.3241651,324.6988705,3.047172826,1.07302631,23.55717278,6,1.420000017,1,2.840000033,21.6922493,23.55717278,20.102211,400.1882324,387.4403076,15.69909477,19.28877068,57.60804749,70.7804184,499.4985657,1999.072754,650.368042,95.55821228,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832497609,0.003047173,296.7071728,294.8422493,319.8516335,1.875357955,2.916226752,30.51780358,11.2290329,22.62471104,2.75630536,0.264607668,1.843200443,0.913104917,0.167624865,31.02764359,0.838061668,65.78106827,382.9567773,0.016201523
75,1_9,CADE,edge,11:36:29,5693.999955,0,9.277570046,0.290203405,31.96919776,325.2488572,3.046123998,1.077979069,23.58094597,6,1.420000017,1,2.840000033,21.69237137,23.58094597,20.09760094,399.9438477,387.3827209,15.69224739,19.28055382,57.58291626,70.75025177,499.5213928,1998.945557,572.543457,95.55891418,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832535655,0.003046124,296.730946,294.8423714,319.8312819,1.872562882,2.920407857,30.56133362,11.2807798,22.63665867,2.758304873,0.263298439,1.842428788,0.915876085,0.166784286,31.08042763,0.839606001,65.65426831,382.9726085,0.015904847
76,5_10,QURU,1,11:42:25,6049.999947,0,9.830756588,0.293314505,33.51609423,319.9264498,3.638563567,1.274140541,24.67666626,6,1.420000017,1,2.840000033,21.64951706,24.67666626,20.10238647,399.4137573,385.9187622,15.01476002,19.30091095,55.25287628,71.02549744,499.5161438,1999.364136,136.4540558,95.57873535,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832526906,0.003638564,297.8266663,294.7995171,319.8982546,1.427116428,3.118897201,32.6317061,13.33079515,23.16309166,2.847676449,0.265856872,1.84475666,1.002919789,0.168427011,30.57816547,0.828999471,61.98485546,381.2456913,0.015983342
77,5_10,QURU,1,11:42:26,6049.999947,0,9.830756588,0.293314505,33.51609423,319.9264498,3.638563567,1.274140541,24.67666626,6,1.420000017,1,2.840000033,21.64951706,24.67666626,20.10238647,399.4137573,385.9187622,15.01476002,19.30091095,55.25287628,71.02549744,499.5161438,1999.364136,136.4540558,95.57873535,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832526906,0.003638564,297.8266663,294.7995171,319.8982546,1.427116428,3.118897201,32.6317061,13.33079515,23.16309166,2.847676449,0.265856872,1.84475666,1.002919789,0.168427011,30.57816547,0.828999471,61.98485546,381.2456913,0.015983342
78,5_10,QURU,1,11:42:26,6050.499947,0,9.869405507,0.292919946,33.69318355,319.6190966,3.638222691,1.275568206,24.68403244,6,1.420000017,1,2.840000033,21.64957047,24.68403244,20.10248184,399.4602356,385.9187927,15.01452351,19.30033302,55.25185013,71.02317047,499.5094299,1999.352661,136.8395081,95.57878113,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832515717,0.003638223,297.8340324,294.7995705,319.8964186,1.426305902,3.120270512,32.64605884,13.34572581,23.16680145,2.848315136,0.265532686,1.844702306,1.00361283,0.168218833,30.54880368,0.828202986,61.95395007,381.22735,0.01603895
79,5_10,QURU,1,11:42:27,6051.499947,0,9.919113802,0.293068786,33.84568496,319.3843466,3.640371766,1.275726691,24.68575287,6,1.420000017,1,2.840000033,21.64943314,24.68575287,20.10287285,399.5527344,385.9507751,15.01386166,19.3020916,55.24970627,71.03002167,499.5214844,1999.380127,137.1306152,95.57848358,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832535807,0.003640372,297.8357529,294.7994331,319.9008132,1.42503499,3.120591336,32.64951712,13.34742552,23.167593,2.848451427,0.265654989,1.844864645,1.003586782,0.16829737,30.52627152,0.827526118,61.95484052,381.2357035,0.016119611
80,5_10,QURU,1,11:42:28,6052.499947,0,10.03341201,0.293137924,34.22761502,318.7394513,3.640287932,1.275423639,24.68334389,6,1.420000017,1,2.840000033,21.64937592,24.68334389,20.10553551,399.7021484,385.9634399,15.01267242,19.30063629,55.24531174,71.02464294,499.5417175,1999.397095,136.8721466,95.57811737,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832569529,0.003640288,297.8333439,294.7993759,319.903528,1.425417064,3.12014212,32.64494223,13.34430593,23.1663599,2.848239111,0.265711796,1.844718481,1.00352063,0.168333849,30.46451669,0.825828092,61.95935927,381.1940364,0.016308329
81,5_12,QURU,1,11:48:02,6386.999939,0,8.202354042,0.139085877,58.97330641,282.4706718,2.06538388,1.451765046,24.57249641,6,1.420000017,1,2.840000033,21.96588898,24.57249641,20.11651039,399.9145508,389.0973511,14.80290794,17.24089432,53.42771912,62.22707748,499.5372009,1999.725098,1687.05249,95.5732193,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832562002,0.002065384,297.7224964,295.115889,319.9560085,2.270267717,3.09953282,32.4309764,15.19008209,23.2691927,2.865992584,0.132592314,1.647767774,1.21822481,0.083430123,26.99663146,0.725964006,54.21136202,385.1983448,0.011543684
