Obs,ID,species,treatment ,HHMMSS,FTime,EBal?,Photo,Cond,WUE,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
1,14_3,BELE,,10:09:18,286.9999936,0,1.657710573,0.03483438,47.58834729,312.6135796,0.501442396,1.368611271,17.24982643,6,1.420000017,0.5,2.840000033,17.86367035,17.24982643,17.51456261,400.0515137,397.8219299,5.776427269,6.374577045,26.7823658,29.55568314,499.7871094,1999.298096,736.3787842,95.21440887,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832978516,0.000501442,290.3998264,291.0136703,319.8876882,3.493039855,1.975562856,20.7485703,14.37399325,17.55674839,2.014243326,0.034412292,0.606951585,1.407291741,0.02154521,29.76531719,0.785812837,30.62151874,397.0339337,0.001278521
2,14_3,BELE,,10:09:19,286.9999936,0,1.657710573,0.03483438,47.58834729,312.6135796,0.501442396,1.368611271,17.24982643,6,1.420000017,0.5,2.840000033,17.86367035,17.24982643,17.51456261,400.0515137,397.8219299,5.776427269,6.374577045,26.7823658,29.55568314,499.7871094,1999.298096,736.3787842,95.21440887,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832978516,0.000501442,290.3998264,291.0136703,319.8876882,3.493039855,1.975562856,20.7485703,14.37399325,17.55674839,2.014243326,0.034412292,0.606951585,1.407291741,0.02154521,29.76531719,0.785812837,30.62151874,397.0339337,0.001278521
3,14_3,BELE,,10:09:20,287.9999936,0,1.620866084,0.034865876,46.48860921,314.3968151,0.502092073,1.369160377,17.25478745,6,1.420000017,0.5,2.840000033,17.86326599,17.25478745,17.51407051,400.0379639,397.8522339,5.776365757,6.375303745,26.78283501,29.55988693,499.7756958,1999.252319,737.7263794,95.2146759,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832959493,0.000502092,290.4047874,291.013266,319.8803639,3.491954836,1.976182857,20.75502372,14.37971998,17.55902672,2.014532924,0.034443029,0.60702248,1.407510444,0.021564488,29.93519085,0.790235138,30.61596605,397.0817518,0.001249727
4,14_3,BELE,,10:09:20,288.9999935,0,1.610251187,0.034534488,46.62733633,314.1933141,0.497715068,1.370091259,17.25947762,6,1.420000017,0.5,2.840000033,17.86386299,17.25947762,17.51433182,400.0401001,397.8691711,5.777947903,6.371673107,26.789217,29.54199791,499.7703857,1999.178345,738.8545532,95.21485138,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832950643,0.000497715,290.4094776,291.013863,319.868528,3.493518899,1.976769167,20.76114323,14.38947012,17.5616703,2.014868996,0.034119593,0.606677908,1.408191088,0.021361637,29.9158697,0.789690021,30.58129616,397.1037348,0.001240068
5,14_3,BELE,,10:09:21,289.9999935,0,1.626362286,0.034319932,47.38827239,312.9378464,0.494766435,1.370387157,17.2586174,6,1.420000017,0.5,2.840000033,17.86419106,17.2586174,17.51435089,400.0145569,397.8257141,5.777238846,6.367450714,26.78531265,29.52174187,499.769043,1999.160767,739.1896973,95.21463013,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832948405,0.000494766,290.4086174,291.0141911,319.8657155,3.495127373,1.976661622,20.76006197,14.39261125,17.56140423,2.014835168,0.033910146,0.606274465,1.408560703,0.021230281,29.7962613,0.78662046,30.55752958,397.0526194,0.001251663
6,14_4,BELE,,10:13:13,522.4999883,0,9.134594073,0.360865928,25.31298569,335.6688705,3.881321093,1.135185553,18.43954849,6,1.420000017,0.5,2.840000033,17.80897903,18.43954849,17.51124954,400.2487488,387.4753723,5.829378605,10.44092083,27.11886215,48.57222366,499.719574,1999.761475,344.5231323,95.20651245,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832865957,0.003881321,291.5895485,290.958979,319.9618288,1.628646664,2.129229212,22.36432317,11.92340234,18.12426376,2.08751891,0.320181869,0.994043659,1.093475251,0.203410213,31.9578625,0.866297304,51.9074357,383.1332238,0.012375678
7,14_4,BELE,,10:13:14,522.9999883,0,9.118173656,0.361151709,25.2474886,335.8057135,3.880564811,1.134170714,18.43158913,6,1.420000017,0.5,2.840000033,17.80871391,18.43158913,17.51049614,400.248291,387.4947205,5.829750538,10.4404583,27.12096214,48.57073593,499.7128601,1999.741455,344.4839478,95.20622253,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832854767,0.003880565,291.5815891,290.9587139,319.9586257,1.62995103,2.12816731,22.35323756,11.91277927,18.12015152,2.086979654,0.320406825,0.993996596,1.092983058,0.203555483,31.97079348,0.866607197,51.93102815,383.1603774,0.012358171
8,14_4,BELE,,10:13:15,523.4999883,0,9.095399252,0.361361738,25.16979053,335.968321,3.87930521,1.133216564,18.42342567,6,1.420000017,0.5,2.840000033,17.80849457,18.42342567,17.50987053,400.2437744,387.5179443,5.829877853,10.43912506,27.12171936,48.56483459,499.7096252,1999.737671,344.1739502,95.20549774,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832849375,0.003879305,291.5734257,290.9584946,319.9580202,1.631570536,2.127078662,22.34197302,11.90284796,18.11596012,2.086430144,0.320572125,0.993862097,1.092568046,0.203662231,31.98603123,0.866974874,51.95034644,383.1944271,0.012330794
9,14_4,BELE,,10:13:15,524.4999883,0,9.0980737,0.362314067,25.11101425,336.1135783,3.881072712,1.131092639,18.4082756,6,1.420000017,0.5,2.840000033,17.80857849,18.4082756,17.50958443,400.2890015,387.559021,5.828986168,10.44030094,27.11723518,48.56969833,499.7125549,1999.729492,343.2327576,95.20481873,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832854258,0.003881073,291.5582756,290.9585785,319.9567116,1.632558301,2.125059598,22.32092478,11.88062384,18.10842705,2.085442844,0.321321373,0.993966959,1.091475886,0.204146104,31.99963229,0.867257785,52.00959677,383.2342325,0.012347205
10,14_4,BELE,,10:13:18,526.9999882,0,9.156315945,0.364534984,25.1177976,336.0772799,3.885146723,1.126175082,18.37410736,6,1.420000017,0.5,2.840000033,17.8066597,18.37410736,17.51028824,400.3311462,387.5304565,5.82851696,10.44429874,27.11804199,48.59365463,499.7509766,1999.637085,341.2209167,95.20381165,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832918294,0.003885147,291.5241074,290.9566597,319.9419264,1.634348573,2.120512133,22.27339532,11.82909658,18.09038353,2.083079692,0.323066954,0.99433705,1.088742641,0.205273566,31.99583805,0.867228044,52.15001726,383.1779825,0.012461625
11,13_4,BELE,,10:16:55,743.9999834,0,3.195470558,0.059658293,53.56288954,299.8788942,0.920079265,1.476962326,18.5512867,6,1.420000017,0.5,2.840000033,17.93621445,18.5512867,17.51407623,400.1331482,395.8594055,5.911592007,7.008491039,27.28070068,32.34265137,499.7529602,1999.437012,1034.155151,95.20217896,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329216,0.000920079,291.7012867,291.0862144,319.9099147,3.126349855,2.144185945,22.5224461,15.51395507,18.24375057,2.103241191,0.058430868,0.667223618,1.436017573,0.036627621,28.54912415,0.757538889,31.52392387,394.3404319,0.002554488
12,13_4,BELE,,10:16:55,744.4999834,0,3.200814895,0.059647954,53.66177179,299.7462233,0.918987262,1.475476214,18.53980446,6,1.420000017,0.5,2.840000033,17.93655014,18.53980446,17.51416588,400.1568604,395.8771973,5.912295818,7.007894516,27.28344345,32.33929825,499.7525635,1999.404663,1033.956665,95.2024231,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832920939,0.000918987,291.6898045,291.0865501,319.9047389,3.128336135,2.142644752,22.50619977,15.49830525,18.2381773,2.102505548,0.05842095,0.667168539,1.435337009,0.036621385,28.53656677,0.757169712,31.54396035,394.3556832,0.002560287
13,13_4,BELE,,10:16:56,745.4999833,0,3.232379809,0.059541346,54.28798686,298.7926067,0.915597853,1.472639116,18.51785088,6,1.420000017,0.5,2.840000033,17.93705368,18.51785088,17.51460648,400.2283325,395.9123535,5.915201187,7.006758213,27.29603958,32.33309174,499.75354,1999.346802,1033.798828,95.2026062,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832922567,0.000915598,291.6678509,291.0870537,319.8954811,3.132781857,2.139700759,22.47523302,15.46847481,18.22745228,2.101090535,0.05831868,0.667061643,1.434028892,0.036557087,28.44583488,0.754693821,31.58018229,394.375835,0.002588372
14,13_4,BELE,,10:16:57,746.4999833,0,3.19972823,0.059529216,53.75055217,299.6896139,0.916058716,1.473661283,18.5266552,6,1.420000017,0.5,2.840000033,17.93750191,18.5266552,17.5142231,400.2287292,395.9515686,5.916295528,7.008430958,27.30027008,32.33983994,499.7394409,1999.312744,1034.942139,95.20243835,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832899068,0.000916059,291.6766552,291.0875019,319.8900319,3.131427287,2.140880999,22.48766981,15.47923885,18.23207855,2.101700803,0.058307042,0.667219716,1.434481087,0.03654977,28.53118199,0.756884522,31.5696606,394.430571,0.002561017
15,13_4,BELE,,10:16:58,746.9999833,0,3.204476553,0.059586824,53.77827409,299.6680961,0.917522663,1.474572374,18.53372765,6,1.420000017,0.5,2.840000033,17.93759537,18.53372765,17.51388741,400.2660217,395.9824524,5.915129662,7.009004116,27.29402542,32.341465,499.7420349,1999.261475,1036.206909,95.19998932,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832903392,0.000917523,291.6837276,291.0875954,319.8818288,3.129709964,2.141829491,22.49821147,15.48920735,18.23566151,2.10217355,0.058362308,0.667257117,1.434916433,0.036584516,28.52839954,0.75677115,31.55864983,394.4591977,0.002563737
16,13_5,QURU,,10:20:01,930.4999792,0,7.377733395,0.600114103,12.29388438,359.6504738,4.933903183,0.93206909,17.95285606,6,1.420000017,0.5,2.840000033,17.94254112,17.95285606,17.51214409,399.853241,388.6922913,6.049682617,11.90321922,27.90348244,54.90226364,499.7157288,1999.54834,194.1174164,95.19069672,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832859548,0.004933903,291.1028561,291.0925411,319.9277272,1.172596505,2.065144821,21.69481779,9.791598571,17.94769859,2.064474882,0.495426606,1.133075731,0.931399151,0.317606114,34.23537918,0.925283269,62.10335329,385.1852701,0.011895107
17,13_5,QURU,,10:20:02,930.9999792,0,7.374058133,0.597713613,12.33710923,359.6049658,4.92133414,0.932777944,17.9484005,6,1.420000017,0.5,2.840000033,17.94246483,17.9484005,17.51191139,399.8698425,388.7189331,6.051051617,11.88979816,27.90967941,54.84012985,499.7120972,1999.575562,193.1666718,95.18984985,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832853495,0.004921334,291.0984005,291.0924648,319.9320827,1.179544674,2.064566046,21.68893058,9.799132419,17.94543266,2.064180605,0.493789436,1.131788102,0.932392503,0.316529658,34.23074271,0.92510278,62.03778304,385.213659,0.011875753
18,13_5,QURU,,10:20:02,931.4999792,0,7.432135783,0.595061673,12.48968993,359.3471298,4.907993371,0.933671506,17.9437027,6,1.420000017,0.5,2.840000033,17.94238281,17.9437027,17.51161575,399.952179,388.7375183,6.051087379,11.8741684,27.9095993,54.76755905,499.7060852,1999.563232,192.0213928,95.18851471,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832843475,0.004907993,291.0937027,291.0923828,319.93011,1.186839868,2.063955959,21.68282555,9.808657152,17.94304276,2.063870267,0.491978111,1.130284453,0.933585814,0.315338908,34.20571955,0.924395287,61.96126085,385.2046369,0.011954802
19,13_5,QURU,,10:20:03,932.4999792,0,7.49940964,0.590609761,12.69774077,359.03311,4.887559449,0.93557342,17.94093895,6,1.420000017,0.5,2.840000033,17.94201851,17.94093895,17.51174355,400.0853882,388.7996826,6.051958561,11.85064697,27.91371536,54.65926361,499.7308044,1999.639038,190.9165649,95.18667603,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832884674,0.004887559,291.0909389,291.0920185,319.9422389,1.197611682,2.063597114,21.67947448,9.828827511,17.94147873,2.063667195,0.488931077,1.128023694,0.935643501,0.313336317,34.17516832,0.923439823,61.82819627,385.2348224,0.012036165
20,13_5,QURU,,10:20:05,934.4999791,0,7.530521113,0.581951571,12.94011648,358.7925727,4.847799972,0.939382931,17.93642998,6,1.420000017,0.5,2.840000033,17.94157028,17.93642998,17.51176071,400.292572,388.9871521,6.053199768,11.80489635,27.91923904,54.44784927,499.7383423,1999.705566,188.1129456,95.18328857,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832897237,0.0048478,291.08643,291.0915703,319.9528835,1.21834717,2.063011787,21.67409656,9.869200205,17.93900013,2.063345411,0.482982424,1.123628856,0.939716554,0.309428532,34.15105699,0.92237641,61.56588876,385.407503,0.012029429
21,10_6,QURU,,10:23:38,1146.999974,0,7.506625414,0.140389785,53.46988325,292.9671394,1.981638474,1.38761028,18.97174454,6,1.420000017,0.5,2.840000033,17.89715004,18.97174454,17.51133728,400.1224976,390.1808777,6.189658642,8.548680305,28.62830734,39.53921509,499.706665,1999.85376,494.6702576,95.18252563,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832844442,0.001981638,292.1217445,291.04715,319.9765944,2.53280407,2.201295262,23.12709447,14.57841417,18.43444729,2.128548579,0.133776794,0.813684982,1.314863597,0.084180505,27.88535226,0.750849558,38.96656095,386.6125875,0.007565904
22,10_6,QURU,,10:23:38,1147.999974,0,7.496451882,0.140278775,53.43967312,292.9915132,1.980088898,1.387585121,18.97014809,6,1.420000017,0.5,2.840000033,17.89638519,18.97014809,17.51005173,400.0802307,390.1517639,6.189423561,8.546571732,28.62882805,39.53168106,499.7138367,1999.808716,492.0309143,95.18328857,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832856394,0.001980089,292.1201481,291.0463852,319.9693874,2.53361279,2.201075925,23.12460472,14.57803299,18.43326664,2.128391077,0.133675992,0.813490803,1.314900274,0.084116643,27.88789575,0.75096806,38.9594547,386.5883097,0.007554747
23,10_6,QURU,,10:23:39,1148.499974,0,7.509441141,0.139957505,53.65515155,292.6042805,1.976393778,1.388032255,18.97090912,6,1.420000017,0.5,2.840000033,17.89637375,18.97090912,17.50961113,400.0554199,390.1132202,6.190192699,8.542941093,28.63251114,39.51506424,499.7158813,1999.849854,493.0021667,95.18363953,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832859802,0.001976394,292.1209091,291.0463737,319.9759694,2.535457384,2.201180481,23.12561793,14.58267684,18.43364143,2.128441075,0.133384222,0.813148226,1.315292849,0.083931796,27.85114035,0.75004964,38.936184,386.5435915,0.007564192
24,10_6,QURU,,10:23:41,1150.499974,0,7.390347096,0.139714251,52.896158,293.8582634,1.97313856,1.388068933,18.97051811,6,1.420000017,0.5,2.840000033,17.89586067,18.97051811,17.50900459,399.9078369,390.11026,6.193003178,8.541855812,28.64689064,39.51194763,499.7208252,1999.893433,501.4025269,95.18515015,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832868042,0.001973139,292.1205181,291.0458607,319.9829421,2.537168628,2.201126761,23.12468655,14.58283073,18.43318939,2.128380773,0.133163263,0.813057828,1.315322945,0.083791814,27.97094292,0.753269764,38.92815736,386.5972429,0.007441662
25,10_6,QURU,,10:23:43,1152.499974,0,7.351531397,0.139167724,52.82497396,293.9774466,1.967526841,1.389294435,18.9757576,6,1.420000017,0.5,2.840000033,17.8947773,18.9757576,17.51041412,399.8537598,390.1055298,6.194419861,8.536580086,28.65528107,39.49007416,499.7260742,1999.927734,510.6278687,95.18475342,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83287679,0.001967527,292.1257576,291.0447773,319.9884303,2.539272986,2.201846705,23.13234658,14.59576649,18.43526745,2.128657997,0.132666696,0.81255227,1.316105727,0.083477241,27.98217076,0.753584413,38.88294073,386.6109638,0.007393716
26,8_5,CADE,,10:27:30,1379.499969,0,5.233866312,0.177387164,29.50532718,335.5547354,2.10094426,1.179644028,17.59495735,6,1.420000017,0.5,2.840000033,17.89840508,17.59495735,17.51182938,399.8299255,392.5559082,6.320127487,8.820292473,29.22676659,40.788517,499.7462158,2000.489136,305.0168457,95.17381287,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83291036,0.002100944,290.7449574,291.0484051,320.0782546,2.646656966,2.019104893,21.2149207,12.39462823,17.74668121,2.038511434,0.166958869,0.839460865,1.199050568,0.105238646,31.93602359,0.854794765,44.17214699,390.0679788,0.005926944
27,8_5,CADE,,10:27:30,1379.499969,0,5.233866312,0.177387164,29.50532718,335.5547354,2.10094426,1.179644028,17.59495735,6,1.420000017,0.5,2.840000033,17.89840508,17.59495735,17.51182938,399.8299255,392.5559082,6.320127487,8.820292473,29.22676659,40.788517,499.7462158,2000.489136,305.0168457,95.17381287,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83291036,0.002100944,290.7449574,291.0484051,320.0782546,2.646656966,2.019104893,21.2149207,12.39462823,17.74668121,2.038511434,0.166958869,0.839460865,1.199050568,0.105238646,31.93602359,0.854794765,44.17214699,390.0679788,0.005926944
28,8_5,CADE,,10:27:31,1379.999969,0,5.267460608,0.177209694,29.72444954,335.1801214,2.098454352,1.17936125,17.59088135,6,1.420000017,0.5,2.840000033,17.8987236,17.59088135,17.51143837,399.8556824,392.542511,6.320592403,8.817810059,29.2283268,40.7762146,499.7443237,2000.460571,305.8014526,95.17380524,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832907206,0.002098454,290.7408813,291.0487236,320.0736843,2.648412252,2.018585787,21.20946811,12.39165805,17.74480247,2.038270133,0.166801642,0.839224537,1.199045596,0.105138698,31.9003676,0.853869612,44.16811739,390.0386125,0.005964892
29,8_5,CADE,,10:27:32,1381.499969,0,5.334545979,0.176602513,30.20651229,334.3683581,2.092213781,1.179659324,17.59068871,6,1.420000017,0.5,2.840000033,17.90250397,17.59068871,17.51109123,399.919281,392.5281982,6.324520111,8.814435959,29.23948097,40.75084305,499.7210083,2000.476563,309.0021362,95.17363739,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832868347,0.002092214,290.7406887,291.052504,320.0762428,2.652084589,2.018561256,21.20924776,12.39481181,17.74659634,2.038500532,0.166263581,0.838901932,1.1995986,0.104796668,31.82305286,0.851832708,44.14218875,389.9924106,0.006038029
30,8_5,CADE,,10:27:35,1384.499969,0,5.360157459,0.175663535,30.5137743,334.0120914,2.083693865,1.180756832,17.59473228,6,1.420000017,0.5,2.840000033,17.90274048,17.59473228,17.51138878,400.0990295,392.6809998,6.32866478,8.8083992,29.25792885,40.72193909,499.7325134,2000.408569,318.9285278,95.17272949,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832887522,0.002083694,290.7447323,291.0527405,320.0653639,2.655795218,2.019076226,21.21486099,12.40646179,17.74873638,2.038775423,0.165431068,0.838319394,1.200456029,0.104267501,31.78884243,0.850593972,44.08708881,390.1330376,0.00605726
31,7_4,BELE,,10:30:52,1581.999965,0,12.16681286,0.215427728,56.47746914,280.7630433,2.725033018,1.273933012,19.01761627,6,1.420000017,0.5,2.840000033,18.10878944,19.01761627,17.51508713,400.0266418,384.1619568,6.569817066,9.80947113,29.9843235,44.76994705,499.7388916,1999.739746,1433.918945,95.18074799,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832898153,0.002725033,292.1676163,291.2587894,319.9583522,2.177065751,2.207605812,23.1938271,13.38435597,18.56320286,2.145786407,0.200238658,0.9336728,1.212113608,0.126430576,26.72323647,0.730845515,45.46218278,378.3784367,0.01461843
32,7_4,BELE,,10:30:53,1582.499965,0,12.16854979,0.215371375,56.50031157,280.7179974,2.725015878,1.274238803,19.02092552,6,1.420000017,0.5,2.840000033,18.10946083,19.02092552,17.5152092,400.0226746,384.1554565,6.571260452,9.810986519,29.98983192,44.7752533,499.723877,1999.702393,1442.066284,95.18134308,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832873128,0.002725016,292.1709255,291.2594608,319.9523757,2.176671342,2.208061676,23.19847152,13.387485,18.56519318,2.14605383,0.200189971,0.933822874,1.212230956,0.12639952,26.71911602,0.730740622,45.45917729,378.3711108,0.014619833
33,7_4,BELE,,10:30:53,1582.999965,0,12.19125625,0.215359708,56.60880748,280.5238117,2.725699577,1.274612724,19.0242157,6,1.420000017,0.5,2.840000033,18.11012268,19.0242157,17.515131,400.0404053,384.1457825,6.571361542,9.811868668,29.98889923,44.77719498,499.7283325,1999.695068,1447.533081,95.18087769,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832880554,0.0027257,292.1742157,291.2601227,319.9512038,2.175979175,2.208514995,23.20334766,13.39147899,18.56716919,2.146319359,0.20017989,0.933902272,1.212417087,0.12639309,26.70050261,0.730253525,45.45400281,378.3506431,0.014646239
34,7_4,BELE,,10:30:54,1583.499965,0,12.19678888,0.215678379,56.55081857,280.6029841,2.728568511,1.274207448,19.02363014,6,1.420000017,0.5,2.840000033,18.11127853,19.02363014,17.51492882,400.035614,384.1331482,6.571334362,9.815224648,29.98676109,44.78950119,499.730896,1999.665039,1451.025269,95.18140411,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832884827,0.002728569,292.1736301,291.2612785,319.9463991,2.174689597,2.208434312,23.20237164,13.387147,18.56745434,2.146357678,0.200455192,0.934226864,1.212130815,0.126568697,26.70818603,0.73048365,45.47497501,378.3353789,0.014660238
35,7_4,BELE,,10:30:55,1583.999965,0,12.22787751,0.215833,56.65434623,280.4061768,2.729309288,1.273703657,19.02216339,6,1.420000017,0.5,2.840000033,18.11169624,19.02216339,17.51564789,400.0518494,384.1117554,6.57363081,9.818397522,29.99644661,44.80279541,499.72995,1999.676758,1452.296387,95.1813736,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83288325,0.002729309,292.1721634,291.2616962,319.9482741,2.174572424,2.20823222,23.20025585,13.38185833,18.56692982,2.146287191,0.20058875,0.934528563,1.211758629,0.12665389,26.68944507,0.730011964,45.49427363,378.299208,0.014705249
36,7_7,CADE,,10:37:02,1951.999956,0,4.88542461,0.061406601,79.55862286,255.6240501,0.989422697,1.540391858,20.11249161,6,1.420000017,0.5,2.840000033,18.68889236,20.11249161,17.50508499,400.1347351,393.8006897,7.465803623,8.643587112,32.85323334,38.03606033,499.6863403,1999.945801,1939.391968,95.17089844,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832810567,0.000989423,293.2624916,291.8388924,319.991321,2.985443755,2.363009809,24.82912159,16.18553447,19.40069199,2.260927627,0.060106966,0.822617951,1.438309675,0.037681495,24.32797051,0.649120372,35.10586424,391.4783928,0.004381009
37,7_7,CADE,,10:37:02,1951.999956,0,4.88542461,0.061406601,79.55862286,255.6240501,0.989422697,1.540391858,20.11249161,6,1.420000017,0.5,2.840000033,18.68889236,20.11249161,17.50508499,400.1347351,393.8006897,7.465803623,8.643587112,32.85323334,38.03606033,499.6863403,1999.945801,1939.391968,95.17089844,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832810567,0.000989423,293.2624916,291.8388924,319.991321,2.985443755,2.363009809,24.82912159,16.18553447,19.40069199,2.260927627,0.060106966,0.822617951,1.438309675,0.037681495,24.32797051,0.649120372,35.10586424,391.4783928,0.004381009
38,7_7,CADE,,10:37:03,1952.999956,0,4.832678339,0.061153954,79.02478945,256.492403,0.985422782,1.540370068,20.1127739,6,1.420000017,0.5,2.840000033,18.68949509,20.1127739,17.50583649,400.0697937,393.8008423,7.471190453,8.644236565,32.87574768,38.03754425,499.6757813,1999.980469,1939.14209,95.1710434,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832792969,0.000985423,293.2627739,291.8394951,319.9968678,2.987562603,2.363051081,24.82951743,16.18528087,19.40113449,2.260989868,0.059864879,0.822681013,1.438308854,0.037529268,24.41064961,0.651325176,35.10222999,391.5036185,0.004332981
39,7_7,CADE,,10:37:04,1954.499956,0,4.725778236,0.060799919,77.72671927,258.6199319,0.980868292,1.541977524,20.12471581,6,1.420000017,0.5,2.840000033,18.68954277,20.12471581,17.50536919,399.9757996,393.8374634,7.478088379,8.645684242,32.90605545,38.04386139,499.6872864,1999.992188,1938.410278,95.17119598,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832812144,0.000980868,293.2747158,291.8395428,319.9987428,2.988357275,2.364797634,24.84782932,16.20214507,19.40712929,2.26183322,0.059525571,0.822820109,1.43901311,0.037315913,24.61316822,0.656666661,35.07391152,391.5910547,0.004232771
